1693163142.272742,19
1693163142.377500,15
1693163142.481500,12
1693163142.586098,13
1693163142.691219,14
1693163142.796053,16
1693163142.901492,18
1693163143.006315,19
1693163143.111236,13
1693163143.216800,17
1693163143.321948,19
1693163143.427294,11
1693163143.532884,6
1693163143.637749,14
1693163143.742877,20
1693163143.847769,10
1693163143.951846,18
1693163144.056421,14
1693163144.161785,4
1693163144.268074,7
1693163144.373920,9
1693163144.478593,11
1693163144.583408,12
1693163144.687636,15
1693163144.792623,16
1693163144.897061,17
1693163145.001682,18
1693163145.106898,19
1693163145.211452,18
1693163145.317875,9
1693163145.423992,12
1693163145.528462,13
1693163145.633644,14
1693163145.736936,16
1693163145.854742,16
1693163145.959331,16
1693163146.064166,19
1693163146.168436,19
1693163146.273231,12
1693163146.378158,13
1693163146.483056,15
1693163146.588850,16
1693163146.693730,16
1693163146.798633,18
1693163146.904905,20
1693163147.009014,20
1693163147.113705,15
1693163147.219418,11
1693163147.323806,13
1693163147.427868,15
1693163147.536231,14
1693163147.642297,16
1693163147.747665,17
1693163147.853014,18
1693163147.957687,18
1693163148.062385,12
1693163148.167180,11
1693163148.272923,13
1693163148.378599,15
1693163148.483026,17
1693163148.588336,16
1693163148.692801,18
1693163148.797628,19
1693163148.902436,20
1693163149.008508,5
1693163149.112049,7
1693163149.217454,14
1693163149.322124,17
1693163149.426858,15
1693163149.531502,18
1693163149.636239,17
1693163149.741396,8
1693163149.845161,19
1693163149.950260,14
1693163150.055992,4
1693163150.161778,8
1693163150.267653,10
1693163150.372886,12
1693163150.477158,13
1693163150.582152,15
1693163150.686524,16
1693163150.791381,18
1693163150.897475,18
1693163151.002678,19
1693163151.108618,19
1693163151.214253,10
1693163151.318807,12
1693163151.424149,14
1693163151.527898,15
1693163151.633689,16
1693163151.738775,18
1693163151.843611,18
1693163151.949107,19
1693163152.053627,20
1693163152.158110,5
1693163152.263918,8
1693163152.369878,10
1693163152.474311,13
1693163152.580629,14
1693163152.685026,15
1693163152.790235,16
1693163152.896133,18
1693163153.001662,18
1693163153.106973,19
1693163153.212332,9
1693163153.318469,11
1693163153.423166,13
1693163153.528466,14
1693163153.634019,16
1693163153.740198,17
1693163153.847419,18
1693163153.953376,20
1693163154.058047,19
1693163154.164508,10
1693163154.269765,12
1693163154.375622,13
1693163154.483483,14
1693163154.589052,16
1693163154.693591,17
1693163154.799477,19
1693163154.906279,18
1693163155.010318,11
1693163155.115528,18
1693163155.220965,16
1693163155.325747,20
1693163155.431689,14
1693163155.537807,20
1693163155.642919,19
1693163155.748330,9
1693163155.852766,16
1693163155.956335,19
1693163156.060325,3
1693163156.166452,6
1693163156.270776,9
1693163156.375024,11
1693163156.480143,13
1693163156.585450,15
1693163156.690438,16
1693163156.795482,16
1693163156.899933,18
1693163157.005350,18
1693163157.111134,19
1693163157.217129,11
1693163157.323399,12
1693163157.428251,14
1693163157.533806,16
1693163157.637813,17
1693163157.744450,19
1693163157.849585,20
1693163157.953913,19
1693163158.058325,11
1693163158.164488,14
1693163158.269427,15
1693163158.373828,15
1693163158.479843,17
1693163158.584792,19
1693163158.690920,18
1693163158.798845,20
1693163158.903155,10
1693163159.009233,12
1693163159.114291,13
1693163159.219382,15
1693163159.324788,17
1693163159.428721,18
1693163159.533104,19
1693163159.638046,18
1693163159.742319,19
1693163159.846744,10
1693163159.954249,12
1693163160.058490,14
1693163160.162898,16
1693163160.268262,17
1693163160.373912,18
1693163160.478751,19
1693163160.585313,19
1693163160.689803,11
1693163160.794783,13
1693163160.901002,13
1693163161.011445,14
1693163161.117118,19
1693163161.221675,9
1693163161.329847,15
1693163161.434817,19
1693163161.539798,4
1693163161.645367,11
1693163161.757705,18
1693163161.863493,20
1693163161.969842,18
1693163162.073610,3
1693163162.178629,6
1693163162.284362,8
1693163162.390294,9
1693163162.495418,12
1693163162.599720,13
1693163162.705794,15
1693163162.811958,15
1693163162.917238,17
1693163163.021638,18
1693163163.126412,18
1693163163.231841,12
1693163163.336812,13
1693163163.443220,14
1693163163.548807,16
1693163163.653724,16
1693163163.758347,18
1693163163.863536,18
1693163163.969298,8
1693163164.073975,12
1693163164.178922,14
1693163164.284592,14
1693163164.389733,16
1693163164.494707,17
1693163164.599151,19
1693163164.704611,20
1693163164.809746,17
1693163164.915042,5
1693163165.019646,7
1693163165.125424,10
1693163165.230767,13
1693163165.336076,14
1693163165.441031,16
1693163165.545522,16
1693163165.651577,18
1693163165.756847,19
1693163165.861850,19
1693163165.965964,10
1693163166.071200,12
1693163166.176234,14
1693163166.281525,16
1693163166.386100,17
1693163166.493464,16
1693163166.599025,19
1693163166.703670,18
1693163166.809095,18
1693163166.913977,9
1693163167.018320,12
1693163167.123238,19
1693163167.229034,8
1693163167.334766,18
1693163167.440491,13
1693163167.544931,14
1693163167.649770,18
1693163167.754589,10
1693163167.859574,20
1693163167.963199,3
1693163168.068298,9
1693163168.173205,16
1693163168.277761,5
1693163168.382878,7
1693163168.486906,9
1693163168.591551,12
1693163168.697099,12
1693163168.801420,14
1693163168.906616,15
1693163169.010118,19
1693163169.115392,20
1693163169.221622,20
1693163169.327008,18
1693163169.433343,10
1693163169.538436,11
1693163169.643870,13
1693163169.748693,13
1693163169.853549,16
1693163169.959195,18
1693163170.064506,19
1693163170.169740,19
1693163170.274191,10
1693163170.380346,12
1693163170.486438,13
1693163170.591760,14
1693163170.696339,14
1693163170.801979,17
1693163170.907737,18
1693163171.012027,19
1693163171.116898,10
1693163171.222353,11
1693163171.328246,13
1693163171.434090,14
1693163171.538438,17
1693163171.643595,15
1693163171.748917,19
1693163171.854182,18
1693163171.959173,11
1693163172.064311,13
1693163172.168939,14
1693163172.274414,16
1693163172.380064,17
1693163172.486639,18
1693163172.592126,19
1693163172.697105,18
1693163172.801927,10
1693163172.907176,11
1693163173.012018,13
1693163173.116603,15
1693163173.220965,17
1693163173.326655,18
1693163173.431395,15
1693163173.536560,19
1693163173.641436,16
1693163173.747546,20
1693163173.852716,19
1693163173.957219,19
1693163174.062500,17
1693163174.168493,16
1693163174.273776,16
1693163174.378664,16
1693163174.486759,3
1693163174.592443,11
1693163174.698266,19
1693163174.803219,5
1693163174.907203,8
1693163175.013448,10
1693163175.118584,11
1693163175.224245,13
1693163175.329603,15
1693163175.435033,15
1693163175.539654,18
1693163175.645534,18
1693163175.751323,19
1693163175.856417,16
1693163175.961975,12
1693163176.066318,13
1693163176.171103,15
1693163176.276367,15
1693163176.382033,18
1693163176.486161,19
1693163176.592928,19
1693163176.698209,17
1693163176.802875,11
1693163176.907976,12
1693163177.012808,14
1693163177.117332,15
1693163177.222202,17
1693163177.327899,19
1693163177.433199,20
1693163177.539025,18
1693163177.644613,11
1693163177.750153,13
1693163177.855391,14
1693163177.959495,16
1693163178.065196,16
1693163178.169924,17
1693163178.274776,18
1693163178.379371,10
1693163178.484714,12
1693163178.589713,14
1693163178.694381,14
1693163178.800271,16
1693163178.904927,17
1693163179.009437,18
1693163179.113672,20
1693163179.218075,19
1693163179.322974,4
1693163179.428979,7
1693163179.534811,10
1693163179.639868,11
1693163179.753076,11
1693163179.872748,16
1693163179.977172,16
1693163180.081160,17
1693163180.184498,12
1693163180.288561,6
1693163180.402277,20
1693163180.506141,17
1693163180.610588,20
1693163180.714922,20
1693163180.822909,15
1693163180.927678,3
1693163181.033482,8
1693163181.138496,9
1693163181.243536,11
1693163181.348525,14
1693163181.453157,15
1693163181.558673,15
1693163181.663868,18
1693163181.769262,19
1693163181.875793,18
1693163181.980511,10
1693163182.085474,11
1693163182.190180,13
1693163182.294988,13
1693163182.399972,16
1693163182.504428,18
1693163182.609572,19
1693163182.714446,20
1693163182.819834,20
1693163182.925390,5
1693163183.029946,6
1693163183.135163,9
1693163183.239885,11
1693163183.343955,14
1693163183.449283,15
1693163183.554726,16
1693163183.659911,19
1693163183.765301,19
1693163183.871226,18
1693163183.976802,19
1693163184.083556,18
1693163184.188580,10
1693163184.293547,0
1693163184.399757,0
1693163184.504685,0
1693163184.610875,0
1693163184.715387,0
1693163184.821402,0
1693163184.927019,0
1693163185.032670,0
1693163185.138424,0
1693163185.242477,0
1693163185.347599,0
1693163185.452933,0
1693163185.558181,0
1693163185.664189,0
1693163185.769861,0
1693163185.875257,0

